Algorithm,Size,Type,Time (nanoseconds),,,,,,,,,
UntilNoChange,100,Byte,58161,,,,,,,,,
UntilNoChange,100,Byte,58144,,,,,,,,,
UntilNoChange,100,Byte,58198,,,,,,,,,
UntilNoChange,100,Byte,58028,,,,,,,,,
UntilNoChange,100,Byte,58066,,,,,,,,,
UntilNoChange,100,Byte,58089,,,,,,,,,
UntilNoChange,100,Byte,58116,,,,,,,,,
UntilNoChange,100,Byte,58059,,,,,,,,,
UntilNoChange,100,Byte,58167,,,,,,,,,
UntilNoChange,100,Byte,57725,,,,,,,,,
UntilNoChange,100,Byte,58081,,,,,,,,,
UntilNoChange,100,Byte,58572,,,,,,,,,
UntilNoChange,100,Byte,58472,,,,,,,,,
UntilNoChange,100,Byte,58675,,,,,,,,,
UntilNoChange,100,Byte,74316,,,,,,,,,
UntilNoChange,100,Byte,95315,,,,,,,,,
UntilNoChange,100,Byte,58511,,,,,,,,,
UntilNoChange,100,Byte,58433,,,,,,,,,
UntilNoChange,100,Byte,59038,,,,,,,,,
UntilNoChange,100,Byte,58248,,,,,,,,,
UntilNoChange,100,Byte,64652,,,,,,,,,
UntilNoChange,100,Byte,67907,,,,,,,,,
UntilNoChange,100,Byte,58644,,,,,,,,,
UntilNoChange,100,Byte,62971,,,,,,,,,
UntilNoChange,100,Byte,58746,,,,,,,,,
UntilNoChange,100,Byte,58258,,,,,,,,,
UntilNoChange,100,Byte,58183,,,,,,,,,
UntilNoChange,100,Byte,104337,,,,,,,,,
UntilNoChange,100,Byte,58181,,,,,,,,,
UntilNoChange,100,Byte,58218,,,,,,,,,
UntilNoChange,100,Byte,58097,,,,,,,,,
UntilNoChange,100,Byte,57736,,,,,,,,,
UntilNoChange,100,Byte,58222,,,,,,,,,
UntilNoChange,100,Byte,58229,,,,,,,,,
UntilNoChange,100,Byte,58971,,,,,,,,,
UntilNoChange,100,Byte,59030,,,,,,,,,
UntilNoChange,100,Byte,58305,,,,,,,,,
UntilNoChange,100,Byte,58093,,,,,,,,,
UntilNoChange,100,Byte,58183,,,,,,,,,
UntilNoChange,100,Byte,58297,,,,,,,,,
UntilNoChange,100,Byte,58460,,,,,,,,,
UntilNoChange,100,Byte,58325,,,,,,,,,
UntilNoChange,100,Byte,58262,,,,,,,,,
UntilNoChange,100,Byte,58000,,,,,,,,,
UntilNoChange,100,Byte,61634,,,,,,,,,
UntilNoChange,100,Byte,58708,,,,,,,,,
UntilNoChange,100,Byte,58995,,,,,,,,,
UntilNoChange,100,Byte,58514,,,,,,,,,
UntilNoChange,100,Byte,59134,,,,,,,,,
UntilNoChange,100,Byte,58384,,,,,,,,,
UntilNoChange,100,Byte,59114,,,,,,,,,
UntilNoChange,100,Byte,58134,,,,,,,,,
UntilNoChange,100,Byte,61124,,,,,,,,,
UntilNoChange,100,Byte,58492,,,,,,,,,
UntilNoChange,100,Byte,58701,,,,,,,,,
UntilNoChange,100,Byte,58917,,,,,,,,,
UntilNoChange,100,Byte,59785,,,,,,,,,
UntilNoChange,100,Byte,58854,,,,,,,,,
UntilNoChange,100,Byte,60032,,,,,,,,,
UntilNoChange,100,Byte,59205,,,,,,,,,
UntilNoChange,100,Byte,60499,,,,,,,,,
UntilNoChange,100,Byte,58440,,,,,,,,,
UntilNoChange,100,Byte,58991,,,,,,,,,
UntilNoChange,100,Byte,58380,,,,,,,,,
UntilNoChange,100,Byte,58177,,,,,,,,,
UntilNoChange,100,Byte,58571,,,,,,,,,
UntilNoChange,100,Byte,59049,,,,,,,,,
UntilNoChange,100,Byte,58431,,,,,,,,,
UntilNoChange,100,Byte,58091,,,,,,,,,
UntilNoChange,100,Byte,57709,,,,,,,,,
UntilNoChange,100,Byte,58734,,,,,,,,,
UntilNoChange,100,Byte,58788,,,,,,,,,
UntilNoChange,100,Byte,58166,,,,,,,,,
UntilNoChange,100,Byte,58037,,,,,,,,,
UntilNoChange,100,Byte,58666,,,,,,,,,
UntilNoChange,100,Byte,58418,,,,,,,,,
UntilNoChange,100,Byte,59103,,,,,,,,,
UntilNoChange,100,Byte,58491,,,,,,,,,
UntilNoChange,100,Byte,58790,,,,,,,,,
UntilNoChange,100,Byte,58250,,,,,,,,,
UntilNoChange,100,Byte,58180,,,,,,,,,
UntilNoChange,100,Byte,58227,,,,,,,,,
UntilNoChange,100,Byte,58161,,,,,,,,,
UntilNoChange,100,Byte,58339,,,,,,,,,
UntilNoChange,100,Byte,57727,,,,,,,,,
UntilNoChange,100,Byte,58038,,,,,,,,,
UntilNoChange,100,Byte,58184,,,,,,,,,
UntilNoChange,100,Byte,58119,,,,,,,,,
UntilNoChange,100,Byte,57959,,,,,,,,,
UntilNoChange,100,Byte,58070,,,,,,,,,
UntilNoChange,100,Byte,58112,,,,,,,,,
UntilNoChange,100,Byte,58251,,,,,,,,,
UntilNoChange,100,Byte,58246,,,,,,,,,
UntilNoChange,100,Byte,58578,,,,,,,,,
WhileNeeded,100,Byte,43308,,,,,,,,,
WhileNeeded,100,Byte,43207,,,,,,,,,
WhileNeeded,100,Byte,43150,,,,,,,,,
WhileNeeded,100,Byte,43122,,,,,,,,,
WhileNeeded,100,Byte,43177,,,,,,,,,
WhileNeeded,100,Byte,43052,,,,,,,,,
WhileNeeded,100,Byte,42999,,,,,,,,,
WhileNeeded,100,Byte,43060,,,,,,,,,
WhileNeeded,100,Byte,43005,,,,,,,,,
WhileNeeded,100,Byte,43004,,,,,,,,,
WhileNeeded,100,Byte,43017,,,,,,,,,
WhileNeeded,100,Byte,42988,,,,,,,,,
WhileNeeded,100,Byte,42937,,,,,,,,,
WhileNeeded,100,Byte,43059,,,,,,,,,
WhileNeeded,100,Byte,42957,,,,,,,,,
WhileNeeded,100,Byte,42937,,,,,,,,,
WhileNeeded,100,Byte,43102,,,,,,,,,
WhileNeeded,100,Byte,43034,,,,,,,,,
WhileNeeded,100,Byte,43266,,,,,,,,,
WhileNeeded,100,Byte,43617,,,,,,,,,
WhileNeeded,100,Byte,60244,,,,,,,,,
WhileNeeded,100,Byte,53413,,,,,,,,,
WhileNeeded,100,Byte,43109,,,,,,,,,
WhileNeeded,100,Byte,43134,,,,,,,,,
WhileNeeded,100,Byte,75806,,,,,,,,,
WhileNeeded,100,Byte,44047,,,,,,,,,
WhileNeeded,100,Byte,54808,,,,,,,,,
WhileNeeded,100,Byte,44215,,,,,,,,,
WhileNeeded,100,Byte,43486,,,,,,,,,
WhileNeeded,100,Byte,59508,,,,,,,,,
WhileNeeded,100,Byte,43157,,,,,,,,,
WhileNeeded,100,Byte,43141,,,,,,,,,
WhileNeeded,100,Byte,43055,,,,,,,,,
WhileNeeded,100,Byte,72748,,,,,,,,,
WhileNeeded,100,Byte,42992,,,,,,,,,
WhileNeeded,100,Byte,43133,,,,,,,,,
WhileNeeded,100,Byte,43035,,,,,,,,,
WhileNeeded,100,Byte,43083,,,,,,,,,
WhileNeeded,100,Byte,42970,,,,,,,,,
WhileNeeded,100,Byte,43034,,,,,,,,,
WhileNeeded,100,Byte,43008,,,,,,,,,
WhileNeeded,100,Byte,43223,,,,,,,,,
WhileNeeded,100,Byte,43403,,,,,,,,,
WhileNeeded,100,Byte,43044,,,,,,,,,
WhileNeeded,100,Byte,43015,,,,,,,,,
WhileNeeded,100,Byte,43058,,,,,,,,,
WhileNeeded,100,Byte,42999,,,,,,,,,
WhileNeeded,100,Byte,43057,,,,,,,,,
WhileNeeded,100,Byte,42912,,,,,,,,,
WhileNeeded,100,Byte,43009,,,,,,,,,
WhileNeeded,100,Byte,43080,,,,,,,,,
WhileNeeded,100,Byte,43240,,,,,,,,,
WhileNeeded,100,Byte,43597,,,,,,,,,
WhileNeeded,100,Byte,43097,,,,,,,,,
WhileNeeded,100,Byte,42950,,,,,,,,,
WhileNeeded,100,Byte,43346,,,,,,,,,
WhileNeeded,100,Byte,43638,,,,,,,,,
WhileNeeded,100,Byte,43186,,,,,,,,,
WhileNeeded,100,Byte,43225,,,,,,,,,
WhileNeeded,100,Byte,43095,,,,,,,,,
WhileNeeded,100,Byte,43222,,,,,,,,,
WhileNeeded,100,Byte,43477,,,,,,,,,
WhileNeeded,100,Byte,44334,,,,,,,,,
WhileNeeded,100,Byte,52278,,,,,,,,,
WhileNeeded,100,Byte,45173,,,,,,,,,
WhileNeeded,100,Byte,43542,,,,,,,,,
WhileNeeded,100,Byte,44214,,,,,,,,,
WhileNeeded,100,Byte,43405,,,,,,,,,
WhileNeeded,100,Byte,43490,,,,,,,,,
WhileNeeded,100,Byte,43206,,,,,,,,,
WhileNeeded,100,Byte,43515,,,,,,,,,
WhileNeeded,100,Byte,43098,,,,,,,,,
WhileNeeded,100,Byte,44338,,,,,,,,,
WhileNeeded,100,Byte,43238,,,,,,,,,
WhileNeeded,100,Byte,43026,,,,,,,,,
WhileNeeded,100,Byte,43544,,,,,,,,,
WhileNeeded,100,Byte,43383,,,,,,,,,
WhileNeeded,100,Byte,43418,,,,,,,,,
WhileNeeded,100,Byte,43324,,,,,,,,,
WhileNeeded,100,Byte,43398,,,,,,,,,
WhileNeeded,100,Byte,44047,,,,,,,,,
WhileNeeded,100,Byte,42967,,,,,,,,,
WhileNeeded,100,Byte,43461,,,,,,,,,
WhileNeeded,100,Byte,43350,,,,,,,,,
WhileNeeded,100,Byte,43721,,,,,,,,,
WhileNeeded,100,Byte,42974,,,,,,,,,
WhileNeeded,100,Byte,43105,,,,,,,,,
WhileNeeded,100,Byte,43051,,,,,,,,,
WhileNeeded,100,Byte,43023,,,,,,,,,
WhileNeeded,100,Byte,43214,,,,,,,,,
WhileNeeded,100,Byte,42929,,,,,,,,,
WhileNeeded,100,Byte,43019,,,,,,,,,
WhileNeeded,100,Byte,42971,,,,,,,,,
WhileNeeded,100,Byte,43049,,,,,,,,,
WhileNeeded,100,Byte,42932,,,,,,,,,
WhileNeeded,100,Byte,42964,,,,,,,,,
WhileNeeded,100,Byte,42946,,,,,,,,,
WhileNeeded,100,Byte,42934,,,,,,,,,
WhileNeeded,100,Byte,43057,,,,,,,,,
WhileNeeded,100,Byte,43397,,,,,,,,,
PassPerItem,1000,Byte,9771151,,,,,,,,,
PassPerItem,1000,Byte,10635863,,,,,,,,,
PassPerItem,1000,Byte,10104238,,,,,,,,,
PassPerItem,1000,Byte,10065334,,,,,,,,,
PassPerItem,1000,Byte,10193599,,,,,,,,,
PassPerItem,1000,Byte,10142174,,,,,,,,,
PassPerItem,1000,Byte,10113204,,,,,,,,,
PassPerItem,1000,Byte,10027402,,,,,,,,,
PassPerItem,1000,Byte,10056650,,,,,,,,,
PassPerItem,1000,Byte,9717899,,,,,,,,,
PassPerItem,1000,Byte,9793351,,,,,,,,,
PassPerItem,1000,Byte,9810103,,,,,,,,,
PassPerItem,1000,Byte,10517139,,,,,,,,,
PassPerItem,1000,Byte,9712440,,,,,,,,,
PassPerItem,1000,Byte,9917400,,,,,,,,,
PassPerItem,1000,Byte,9721159,,,,,,,,,
PassPerItem,1000,Byte,9701297,,,,,,,,,
PassPerItem,1000,Byte,9697529,,,,,,,,,
PassPerItem,1000,Byte,9670051,,,,,,,,,
PassPerItem,1000,Byte,9749292,,,,,,,,,
PassPerItem,1000,Byte,9704851,,,,,,,,,
PassPerItem,1000,Byte,9715941,,,,,,,,,
PassPerItem,1000,Byte,9652774,,,,,,,,,
PassPerItem,1000,Byte,9850425,,,,,,,,,
PassPerItem,1000,Byte,9721337,,,,,,,,,
PassPerItem,1000,Byte,15425604,,,,,,,,,
PassPerItem,1000,Byte,9868133,,,,,,,,,
PassPerItem,1000,Byte,9781243,,,,,,,,,
PassPerItem,1000,Byte,9753304,,,,,,,,,
PassPerItem,1000,Byte,9873258,,,,,,,,,
PassPerItem,1000,Byte,9900529,,,,,,,,,
PassPerItem,1000,Byte,9687356,,,,,,,,,
PassPerItem,1000,Byte,9705697,,,,,,,,,
PassPerItem,1000,Byte,9669752,,,,,,,,,
PassPerItem,1000,Byte,9751439,,,,,,,,,
PassPerItem,1000,Byte,9719852,,,,,,,,,
PassPerItem,1000,Byte,9722340,,,,,,,,,
PassPerItem,1000,Byte,9822854,,,,,,,,,
PassPerItem,1000,Byte,9939874,,,,,,,,,
PassPerItem,1000,Byte,10742908,,,,,,,,,
PassPerItem,1000,Byte,9958216,,,,,,,,,
PassPerItem,1000,Byte,9725643,,,,,,,,,
PassPerItem,1000,Byte,9682090,,,,,,,,,
PassPerItem,1000,Byte,9702761,,,,,,,,,
PassPerItem,1000,Byte,15650614,,,,,,,,,
PassPerItem,1000,Byte,17988696,,,,,,,,,
PassPerItem,1000,Byte,9697524,,,,,,,,,
PassPerItem,1000,Byte,10737876,,,,,,,,,
PassPerItem,1000,Byte,9892123,,,,,,,,,
PassPerItem,1000,Byte,9865541,,,,,,,,,
PassPerItem,1000,Byte,9774050,,,,,,,,,
PassPerItem,1000,Byte,10153804,,,,,,,,,
PassPerItem,1000,Byte,10007277,,,,,,,,,
PassPerItem,1000,Byte,9747591,,,,,,,,,
PassPerItem,1000,Byte,9809430,,,,,,,,,
PassPerItem,1000,Byte,9716532,,,,,,,,,
PassPerItem,1000,Byte,9748311,,,,,,,,,
PassPerItem,1000,Byte,11915991,,,,,,,,,
PassPerItem,1000,Byte,9965365,,,,,,,,,
PassPerItem,1000,Byte,9854626,,,,,,,,,
PassPerItem,1000,Byte,9807249,,,,,,,,,
PassPerItem,1000,Byte,9791618,,,,,,,,,
PassPerItem,1000,Byte,9747164,,,,,,,,,
PassPerItem,1000,Byte,10072667,,,,,,,,,
PassPerItem,1000,Byte,9847656,,,,,,,,,
PassPerItem,1000,Byte,9694878,,,,,,,,,
PassPerItem,1000,Byte,9815332,,,,,,,,,
PassPerItem,1000,Byte,9692505,,,,,,,,,
PassPerItem,1000,Byte,9699894,,,,,,,,,
PassPerItem,1000,Byte,9709139,,,,,,,,,
PassPerItem,1000,Byte,9741074,,,,,,,,,
PassPerItem,1000,Byte,9717596,,,,,,,,,
PassPerItem,1000,Byte,9726037,,,,,,,,,
PassPerItem,1000,Byte,9817037,,,,,,,,,
PassPerItem,1000,Byte,10289974,,,,,,,,,
PassPerItem,1000,Byte,9718463,,,,,,,,,
PassPerItem,1000,Byte,9723912,,,,,,,,,
PassPerItem,1000,Byte,9715820,,,,,,,,,
PassPerItem,1000,Byte,9691237,,,,,,,,,
PassPerItem,1000,Byte,9695262,,,,,,,,,
PassPerItem,1000,Byte,9738337,,,,,,,,,
PassPerItem,1000,Byte,9701306,,,,,,,,,
PassPerItem,1000,Byte,9712554,,,,,,,,,
PassPerItem,1000,Byte,9726949,,,,,,,,,
PassPerItem,1000,Byte,9732359,,,,,,,,,
PassPerItem,1000,Byte,9699867,,,,,,,,,
PassPerItem,1000,Byte,9716131,,,,,,,,,
PassPerItem,1000,Byte,9548899,,,,,,,,,
PassPerItem,1000,Byte,9707745,,,,,,,,,
PassPerItem,1000,Byte,9723768,,,,,,,,,
PassPerItem,1000,Byte,9799890,,,,,,,,,
PassPerItem,1000,Byte,9719282,,,,,,,,,
PassPerItem,1000,Byte,9686929,,,,,,,,,
PassPerItem,1000,Byte,9697717,,,,,,,,,
PassPerItem,1000,Byte,9567970,,,,,,,,,
PassPerItem,1000,Byte,9714567,,,,,,,,,
PassPerItem,1000,Byte,9706895,,,,,,,,,
PassPerItem,1000,Byte,9704773,,,,,,,,,
PassPerItem,1000,Byte,9776065,,,,,,,,,
PassPerItem,1000,Byte,9785679,,,,,,,,,
UntilNoChange,1000,Byte,10757250,,,,,,,,,
UntilNoChange,1000,Byte,10508026,,,,,,,,,
UntilNoChange,1000,Byte,10463113,,,,,,,,,
UntilNoChange,1000,Byte,10509311,,,,,,,,,
UntilNoChange,1000,Byte,10658972,,,,,,,,,
UntilNoChange,1000,Byte,10548565,,,,,,,,,
UntilNoChange,1000,Byte,10484739,,,,,,,,,
UntilNoChange,1000,Byte,10573465,,,,,,,,,
UntilNoChange,1000,Byte,10325317,,,,,,,,,
UntilNoChange,1000,Byte,10165568,,,,,,,,,
UntilNoChange,1000,Byte,10572700,,,,,,,,,
UntilNoChange,1000,Byte,10295229,,,,,,,,,
UntilNoChange,1000,Byte,10535711,,,,,,,,,
UntilNoChange,1000,Byte,10057777,,,,,,,,,
UntilNoChange,1000,Byte,10110550,,,,,,,,,
UntilNoChange,1000,Byte,10081624,,,,,,,,,
UntilNoChange,1000,Byte,10050604,,,,,,,,,
UntilNoChange,1000,Byte,10008180,,,,,,,,,
UntilNoChange,1000,Byte,10068824,,,,,,,,,
UntilNoChange,1000,Byte,10063897,,,,,,,,,
UntilNoChange,1000,Byte,10036105,,,,,,,,,
UntilNoChange,1000,Byte,10566504,,,,,,,,,
UntilNoChange,1000,Byte,10074635,,,,,,,,,
UntilNoChange,1000,Byte,10087668,,,,,,,,,
UntilNoChange,1000,Byte,10108808,,,,,,,,,
UntilNoChange,1000,Byte,10147304,,,,,,,,,
UntilNoChange,1000,Byte,10334664,,,,,,,,,
UntilNoChange,1000,Byte,10180190,,,,,,,,,
UntilNoChange,1000,Byte,10122797,,,,,,,,,
UntilNoChange,1000,Byte,10197239,,,,,,,,,
UntilNoChange,1000,Byte,10499835,,,,,,,,,
UntilNoChange,1000,Byte,10098645,,,,,,,,,
UntilNoChange,1000,Byte,10067238,,,,,,,,,
UntilNoChange,1000,Byte,10074206,,,,,,,,,
UntilNoChange,1000,Byte,10128038,,,,,,,,,
UntilNoChange,1000,Byte,10167021,,,,,,,,,
UntilNoChange,1000,Byte,10109927,,,,,,,,,
UntilNoChange,1000,Byte,10125599,,,,,,,,,
UntilNoChange,1000,Byte,10258576,,,,,,,,,
UntilNoChange,1000,Byte,10504404,,,,,,,,,
UntilNoChange,1000,Byte,10419078,,,,,,,,,
UntilNoChange,1000,Byte,10125196,,,,,,,,,
UntilNoChange,1000,Byte,10674243,,,,,,,,,
UntilNoChange,1000,Byte,15533399,,,,,,,,,
UntilNoChange,1000,Byte,10132448,,,,,,,,,
UntilNoChange,1000,Byte,12482226,,,,,,,,,
UntilNoChange,1000,Byte,13412357,,,,,,,,,
UntilNoChange,1000,Byte,11085242,,,,,,,,,
UntilNoChange,1000,Byte,10112603,,,,,,,,,
UntilNoChange,1000,Byte,10102019,,,,,,,,,
UntilNoChange,1000,Byte,10233565,,,,,,,,,
UntilNoChange,1000,Byte,15712038,,,,,,,,,
UntilNoChange,1000,Byte,10105242,,,,,,,,,
UntilNoChange,1000,Byte,10188470,,,,,,,,,
UntilNoChange,1000,Byte,10116873,,,,,,,,,
UntilNoChange,1000,Byte,10140374,,,,,,,,,
UntilNoChange,1000,Byte,10038060,,,,,,,,,
UntilNoChange,1000,Byte,17207286,,,,,,,,,
UntilNoChange,1000,Byte,10363753,,,,,,,,,
UntilNoChange,1000,Byte,10229089,,,,,,,,,
UntilNoChange,1000,Byte,10460001,,,,,,,,,
UntilNoChange,1000,Byte,10068759,,,,,,,,,
UntilNoChange,1000,Byte,10113587,,,,,,,,,
UntilNoChange,1000,Byte,10260888,,,,,,,,,
UntilNoChange,1000,Byte,10069556,,,,,,,,,
UntilNoChange,1000,Byte,10113214,,,,,,,,,
UntilNoChange,1000,Byte,10043890,,,,,,,,,
UntilNoChange,1000,Byte,10076656,,,,,,,,,
UntilNoChange,1000,Byte,10080234,,,,,,,,,
UntilNoChange,1000,Byte,10091376,,,,,,,,,
UntilNoChange,1000,Byte,10151175,,,,,,,,,
UntilNoChange,1000,Byte,10130884,,,,,,,,,
UntilNoChange,1000,Byte,10107230,,,,,,,,,
UntilNoChange,1000,Byte,9859162,,,,,,,,,
UntilNoChange,1000,Byte,10138580,,,,,,,,,
UntilNoChange,1000,Byte,10113987,,,,,,,,,
UntilNoChange,1000,Byte,10098827,,,,,,,,,
UntilNoChange,1000,Byte,10082647,,,,,,,,,
UntilNoChange,1000,Byte,10065765,,,,,,,,,
UntilNoChange,1000,Byte,10043949,,,,,,,,,
UntilNoChange,1000,Byte,10376570,,,,,,,,,
UntilNoChange,1000,Byte,10102865,,,,,,,,,
UntilNoChange,1000,Byte,10152086,,,,,,,,,
UntilNoChange,1000,Byte,10069282,,,,,,,,,
UntilNoChange,1000,Byte,10086365,,,,,,,,,
UntilNoChange,1000,Byte,10101534,,,,,,,,,
UntilNoChange,1000,Byte,9991876,,,,,,,,,
UntilNoChange,1000,Byte,10096077,,,,,,,,,
UntilNoChange,1000,Byte,10046885,,,,,,,,,
UntilNoChange,1000,Byte,10659318,,,,,,,,,
UntilNoChange,1000,Byte,10084184,,,,,,,,,
UntilNoChange,1000,Byte,10132231,,,,,,,,,
UntilNoChange,1000,Byte,10084146,,,,,,,,,
UntilNoChange,1000,Byte,10086300,,,,,,,,,
UntilNoChange,1000,Byte,9964620,,,,,,,,,
UntilNoChange,1000,Byte,10078232,,,,,,,,,
UntilNoChange,1000,Byte,10094723,,,,,,,,,
UntilNoChange,1000,Byte,10718049,,,,,,,,,
UntilNoChange,1000,Byte,10077264,,,,,,,,,
UntilNoChange,1000,Byte,10435849,,,,,,,,,
WhileNeeded,1000,Byte,6207119,,,,,,,,,
WhileNeeded,1000,Byte,6070359,,,,,,,,,
WhileNeeded,1000,Byte,6194152,,,,,,,,,
WhileNeeded,1000,Byte,6084866,,,,,,,,,
WhileNeeded,1000,Byte,6162184,,,,,,,,,
WhileNeeded,1000,Byte,6140865,,,,,,,,,
WhileNeeded,1000,Byte,6095403,,,,,,,,,
WhileNeeded,1000,Byte,6135297,,,,,,,,,
WhileNeeded,1000,Byte,5910589,,,,,,,,,
WhileNeeded,1000,Byte,5921437,,,,,,,,,
WhileNeeded,1000,Byte,6017475,,,,,,,,,
WhileNeeded,1000,Byte,5896633,,,,,,,,,
WhileNeeded,1000,Byte,6104465,,,,,,,,,
WhileNeeded,1000,Byte,5852592,,,,,,,,,
WhileNeeded,1000,Byte,5828161,,,,,,,,,
WhileNeeded,1000,Byte,5866043,,,,,,,,,
WhileNeeded,1000,Byte,5826931,,,,,,,,,
WhileNeeded,1000,Byte,5856031,,,,,,,,,
WhileNeeded,1000,Byte,5912201,,,,,,,,,
WhileNeeded,1000,Byte,5845581,,,,,,,,,
WhileNeeded,1000,Byte,5856926,,,,,,,,,
WhileNeeded,1000,Byte,5851776,,,,,,,,,
WhileNeeded,1000,Byte,5864342,,,,,,,,,
WhileNeeded,1000,Byte,5859299,,,,,,,,,
WhileNeeded,1000,Byte,7303149,,,,,,,,,
WhileNeeded,1000,Byte,5881467,,,,,,,,,
WhileNeeded,1000,Byte,5975772,,,,,,,,,
WhileNeeded,1000,Byte,5916732,,,,,,,,,
WhileNeeded,1000,Byte,5868482,,,,,,,,,
WhileNeeded,1000,Byte,6182042,,,,,,,,,
WhileNeeded,1000,Byte,5929597,,,,,,,,,
WhileNeeded,1000,Byte,5868310,,,,,,,,,
WhileNeeded,1000,Byte,5857693,,,,,,,,,
WhileNeeded,1000,Byte,5880551,,,,,,,,,
WhileNeeded,1000,Byte,5900484,,,,,,,,,
WhileNeeded,1000,Byte,5877649,,,,,,,,,
WhileNeeded,1000,Byte,6144598,,,,,,,,,
WhileNeeded,1000,Byte,5868887,,,,,,,,,
WhileNeeded,1000,Byte,5868647,,,,,,,,,
WhileNeeded,1000,Byte,6558008,,,,,,,,,
WhileNeeded,1000,Byte,6149337,,,,,,,,,
WhileNeeded,1000,Byte,5859453,,,,,,,,,
WhileNeeded,1000,Byte,5842181,,,,,,,,,
WhileNeeded,1000,Byte,11137343,,,,,,,,,
WhileNeeded,1000,Byte,8436298,,,,,,,,,
WhileNeeded,1000,Byte,5883089,,,,,,,,,
WhileNeeded,1000,Byte,7307238,,,,,,,,,
WhileNeeded,1000,Byte,7261957,,,,,,,,,
WhileNeeded,1000,Byte,5890583,,,,,,,,,
WhileNeeded,1000,Byte,5885014,,,,,,,,,
WhileNeeded,1000,Byte,5840559,,,,,,,,,
WhileNeeded,1000,Byte,14572419,,,,,,,,,
WhileNeeded,1000,Byte,5856328,,,,,,,,,
WhileNeeded,1000,Byte,6537008,,,,,,,,,
WhileNeeded,1000,Byte,5863221,,,,,,,,,
WhileNeeded,1000,Byte,5861435,,,,,,,,,
WhileNeeded,1000,Byte,5887815,,,,,,,,,
WhileNeeded,1000,Byte,5912197,,,,,,,,,
WhileNeeded,1000,Byte,5962508,,,,,,,,,
WhileNeeded,1000,Byte,5931589,,,,,,,,,
WhileNeeded,1000,Byte,5981824,,,,,,,,,
WhileNeeded,1000,Byte,5942345,,,,,,,,,
WhileNeeded,1000,Byte,6831722,,,,,,,,,
WhileNeeded,1000,Byte,5888654,,,,,,,,,
WhileNeeded,1000,Byte,5886832,,,,,,,,,
WhileNeeded,1000,Byte,5860165,,,,,,,,,
WhileNeeded,1000,Byte,5883757,,,,,,,,,
WhileNeeded,1000,Byte,5855420,,,,,,,,,
WhileNeeded,1000,Byte,5848046,,,,,,,,,
WhileNeeded,1000,Byte,5879764,,,,,,,,,
WhileNeeded,1000,Byte,5884249,,,,,,,,,
WhileNeeded,1000,Byte,5878017,,,,,,,,,
WhileNeeded,1000,Byte,5849258,,,,,,,,,
WhileNeeded,1000,Byte,5875294,,,,,,,,,
WhileNeeded,1000,Byte,5856046,,,,,,,,,
WhileNeeded,1000,Byte,5868641,,,,,,,,,
WhileNeeded,1000,Byte,5854727,,,,,,,,,
WhileNeeded,1000,Byte,5890534,,,,,,,,,
WhileNeeded,1000,Byte,5849279,,,,,,,,,
WhileNeeded,1000,Byte,5854465,,,,,,,,,
WhileNeeded,1000,Byte,5884508,,,,,,,,,
WhileNeeded,1000,Byte,6695237,,,,,,,,,
WhileNeeded,1000,Byte,5839412,,,,,,,,,
WhileNeeded,1000,Byte,5861918,,,,,,,,,
WhileNeeded,1000,Byte,5851398,,,,,,,,,
WhileNeeded,1000,Byte,5849665,,,,,,,,,
WhileNeeded,1000,Byte,5687054,,,,,,,,,
WhileNeeded,1000,Byte,5892716,,,,,,,,,
WhileNeeded,1000,Byte,5856500,,,,,,,,,
WhileNeeded,1000,Byte,5855553,,,,,,,,,
WhileNeeded,1000,Byte,5874163,,,,,,,,,
WhileNeeded,1000,Byte,5863289,,,,,,,,,
WhileNeeded,1000,Byte,5844234,,,,,,,,,
WhileNeeded,1000,Byte,5782067,,,,,,,,,
WhileNeeded,1000,Byte,5870412,,,,,,,,,
WhileNeeded,1000,Byte,5878050,,,,,,,,,
WhileNeeded,1000,Byte,5874960,,,,,,,,,
WhileNeeded,1000,Byte,5860002,,,,,,,,,
WhileNeeded,1000,Byte,5931956,,,,,,,,,
WhileNeeded,1000,Byte,5976520,,,,,,,,,
PassPerItem,5000,Byte,227815307,,,,,,,,,
PassPerItem,5000,Byte,231137773,,,,,,,,,
PassPerItem,5000,Byte,237594485,,,,,,,,,
PassPerItem,5000,Byte,241904366,,,,,,,,,
PassPerItem,5000,Byte,240745421,,,,,,,,,
PassPerItem,5000,Byte,231763616,,,,,,,,,
PassPerItem,5000,Byte,224196138,,,,,,,,,
PassPerItem,5000,Byte,233873670,,,,,,,,,
PassPerItem,5000,Byte,220352517,,,,,,,,,
PassPerItem,5000,Byte,219940873,,,,,,,,,
PassPerItem,5000,Byte,216170326,,,,,,,,,
PassPerItem,5000,Byte,215473404,,,,,,,,,
PassPerItem,5000,Byte,210464569,,,,,,,,,
PassPerItem,5000,Byte,209763585,,,,,,,,,
PassPerItem,5000,Byte,211749081,,,,,,,,,
PassPerItem,5000,Byte,214265303,,,,,,,,,
PassPerItem,5000,Byte,233488564,,,,,,,,,
PassPerItem,5000,Byte,210818286,,,,,,,,,
PassPerItem,5000,Byte,213917628,,,,,,,,,
PassPerItem,5000,Byte,208582453,,,,,,,,,
PassPerItem,5000,Byte,208803307,,,,,,,,,
PassPerItem,5000,Byte,209086620,,,,,,,,,
PassPerItem,5000,Byte,225328788,,,,,,,,,
