Algorithm,Size,Type,Time (nanoseconds)
PassPerItem,100,Integer,32704
PassPerItem,100,Integer,31767
PassPerItem,100,Integer,32341
PassPerItem,100,Integer,31546
PassPerItem,100,Integer,31716
PassPerItem,100,Integer,31772
PassPerItem,100,Integer,31649
PassPerItem,100,Integer,31882
PassPerItem,100,Integer,31809
PassPerItem,100,Integer,31703
PassPerItem,100,Integer,31776
PassPerItem,100,Integer,31753
PassPerItem,100,Integer,32116
PassPerItem,100,Integer,31638
PassPerItem,100,Integer,31677
PassPerItem,100,Integer,31636
PassPerItem,100,Integer,31729
PassPerItem,100,Integer,31779
PassPerItem,100,Integer,31823
PassPerItem,100,Integer,31861
PassPerItem,100,Integer,31645
PassPerItem,100,Integer,32254
PassPerItem,100,Integer,31668
PassPerItem,100,Integer,31708
PassPerItem,100,Integer,31644
PassPerItem,100,Integer,31786
PassPerItem,100,Integer,39357
PassPerItem,100,Integer,31842
PassPerItem,100,Integer,31921
PassPerItem,100,Integer,31787
PassPerItem,100,Integer,34395
PassPerItem,100,Integer,47304
PassPerItem,100,Integer,31711
PassPerItem,100,Integer,31546
PassPerItem,100,Integer,31654
PassPerItem,100,Integer,31498
PassPerItem,100,Integer,31910
PassPerItem,100,Integer,31559
PassPerItem,100,Integer,31636
PassPerItem,100,Integer,31482
PassPerItem,100,Integer,31841
PassPerItem,100,Integer,31858
PassPerItem,100,Integer,31561
PassPerItem,100,Integer,31664
PassPerItem,100,Integer,32182
PassPerItem,100,Integer,31548
PassPerItem,100,Integer,31722
PassPerItem,100,Integer,31650
PassPerItem,100,Integer,31705
PassPerItem,100,Integer,31865
PassPerItem,100,Integer,31560
PassPerItem,100,Integer,31550
PassPerItem,100,Integer,31840
PassPerItem,100,Integer,31556
PassPerItem,100,Integer,32125
PassPerItem,100,Integer,31642
PassPerItem,100,Integer,31476
PassPerItem,100,Integer,31579
PassPerItem,100,Integer,31544
PassPerItem,100,Integer,31717
PassPerItem,100,Integer,31599
PassPerItem,100,Integer,31771
PassPerItem,100,Integer,31780
PassPerItem,100,Integer,32318
PassPerItem,100,Integer,31586
PassPerItem,100,Integer,31629
PassPerItem,100,Integer,31714
PassPerItem,100,Integer,31645
PassPerItem,100,Integer,31770
PassPerItem,100,Integer,31663
PassPerItem,100,Integer,31898
PassPerItem,100,Integer,44096
PassPerItem,100,Integer,31755
PassPerItem,100,Integer,31977
PassPerItem,100,Integer,31561
PassPerItem,100,Integer,31530
PassPerItem,100,Integer,31635
PassPerItem,100,Integer,31737
PassPerItem,100,Integer,31788
PassPerItem,100,Integer,31770
PassPerItem,100,Integer,31631
PassPerItem,100,Integer,31665
PassPerItem,100,Integer,32251
PassPerItem,100,Integer,31551
PassPerItem,100,Integer,31675
PassPerItem,100,Integer,31544
PassPerItem,100,Integer,31683
PassPerItem,100,Integer,31715
PassPerItem,100,Integer,31889
PassPerItem,100,Integer,31807
PassPerItem,100,Integer,31765
PassPerItem,100,Integer,31709
PassPerItem,100,Integer,31473
PassPerItem,100,Integer,31711
PassPerItem,100,Integer,31686
PassPerItem,100,Integer,31672
PassPerItem,100,Integer,31508
PassPerItem,100,Integer,31681
PassPerItem,100,Integer,31854
PassPerItem,100,Integer,31854
UntilNoChange,100,Integer,1278
UntilNoChange,100,Integer,585
UntilNoChange,100,Integer,553
UntilNoChange,100,Integer,563
UntilNoChange,100,Integer,556
UntilNoChange,100,Integer,556
UntilNoChange,100,Integer,556
UntilNoChange,100,Integer,557
UntilNoChange,100,Integer,586
UntilNoChange,100,Integer,506
UntilNoChange,100,Integer,535
UntilNoChange,100,Integer,511
UntilNoChange,100,Integer,520
UntilNoChange,100,Integer,488
UntilNoChange,100,Integer,487
UntilNoChange,100,Integer,487
UntilNoChange,100,Integer,479
UntilNoChange,100,Integer,555
UntilNoChange,100,Integer,521
UntilNoChange,100,Integer,527
UntilNoChange,100,Integer,524
UntilNoChange,100,Integer,550
UntilNoChange,100,Integer,502
UntilNoChange,100,Integer,526
UntilNoChange,100,Integer,541
UntilNoChange,100,Integer,567
UntilNoChange,100,Integer,585
UntilNoChange,100,Integer,590
UntilNoChange,100,Integer,518
UntilNoChange,100,Integer,543
UntilNoChange,100,Integer,963
UntilNoChange,100,Integer,851
UntilNoChange,100,Integer,641
UntilNoChange,100,Integer,556
UntilNoChange,100,Integer,549
UntilNoChange,100,Integer,516
UntilNoChange,100,Integer,564
UntilNoChange,100,Integer,547
UntilNoChange,100,Integer,551
UntilNoChange,100,Integer,531
UntilNoChange,100,Integer,559
UntilNoChange,100,Integer,533
UntilNoChange,100,Integer,505
UntilNoChange,100,Integer,533
UntilNoChange,100,Integer,484
UntilNoChange,100,Integer,455
UntilNoChange,100,Integer,478
UntilNoChange,100,Integer,481
UntilNoChange,100,Integer,553
UntilNoChange,100,Integer,559
UntilNoChange,100,Integer,484
UntilNoChange,100,Integer,558
UntilNoChange,100,Integer,508
UntilNoChange,100,Integer,529
UntilNoChange,100,Integer,549
UntilNoChange,100,Integer,524
UntilNoChange,100,Integer,507
UntilNoChange,100,Integer,534
UntilNoChange,100,Integer,494
UntilNoChange,100,Integer,482
UntilNoChange,100,Integer,511
UntilNoChange,100,Integer,527
UntilNoChange,100,Integer,475
UntilNoChange,100,Integer,525
UntilNoChange,100,Integer,528
UntilNoChange,100,Integer,536
UntilNoChange,100,Integer,520
UntilNoChange,100,Integer,560
UntilNoChange,100,Integer,468
UntilNoChange,100,Integer,510
UntilNoChange,100,Integer,498
UntilNoChange,100,Integer,595
UntilNoChange,100,Integer,525
UntilNoChange,100,Integer,531
UntilNoChange,100,Integer,491
UntilNoChange,100,Integer,538
UntilNoChange,100,Integer,501
UntilNoChange,100,Integer,489
UntilNoChange,100,Integer,567
UntilNoChange,100,Integer,505
UntilNoChange,100,Integer,519
UntilNoChange,100,Integer,520
UntilNoChange,100,Integer,573
UntilNoChange,100,Integer,504
UntilNoChange,100,Integer,536
UntilNoChange,100,Integer,487
UntilNoChange,100,Integer,534
UntilNoChange,100,Integer,536
UntilNoChange,100,Integer,537
UntilNoChange,100,Integer,529
UntilNoChange,100,Integer,517
UntilNoChange,100,Integer,496
UntilNoChange,100,Integer,532
UntilNoChange,100,Integer,494
UntilNoChange,100,Integer,523
UntilNoChange,100,Integer,520
UntilNoChange,100,Integer,508
UntilNoChange,100,Integer,519
UntilNoChange,100,Integer,515
UntilNoChange,100,Integer,467
WhileNeeded,100,Integer,1047
WhileNeeded,100,Integer,568
WhileNeeded,100,Integer,495
WhileNeeded,100,Integer,519
WhileNeeded,100,Integer,494
WhileNeeded,100,Integer,476
WhileNeeded,100,Integer,524
WhileNeeded,100,Integer,510
WhileNeeded,100,Integer,452
WhileNeeded,100,Integer,529
WhileNeeded,100,Integer,445
WhileNeeded,100,Integer,498
WhileNeeded,100,Integer,501
WhileNeeded,100,Integer,488
WhileNeeded,100,Integer,504
WhileNeeded,100,Integer,453
WhileNeeded,100,Integer,503
WhileNeeded,100,Integer,451
WhileNeeded,100,Integer,523
WhileNeeded,100,Integer,495
WhileNeeded,100,Integer,510
WhileNeeded,100,Integer,460
WhileNeeded,100,Integer,500
WhileNeeded,100,Integer,521
WhileNeeded,100,Integer,499
WhileNeeded,100,Integer,483
WhileNeeded,100,Integer,524
WhileNeeded,100,Integer,517
WhileNeeded,100,Integer,521
WhileNeeded,100,Integer,494
WhileNeeded,100,Integer,750
WhileNeeded,100,Integer,677
WhileNeeded,100,Integer,522
WhileNeeded,100,Integer,509
WhileNeeded,100,Integer,520
WhileNeeded,100,Integer,485
WhileNeeded,100,Integer,503
WhileNeeded,100,Integer,472
WhileNeeded,100,Integer,521
WhileNeeded,100,Integer,494
WhileNeeded,100,Integer,463
WhileNeeded,100,Integer,486
WhileNeeded,100,Integer,461
WhileNeeded,100,Integer,486
WhileNeeded,100,Integer,484
WhileNeeded,100,Integer,467
WhileNeeded,100,Integer,471
WhileNeeded,100,Integer,451
WhileNeeded,100,Integer,465
WhileNeeded,100,Integer,486
WhileNeeded,100,Integer,503
WhileNeeded,100,Integer,452
WhileNeeded,100,Integer,525
WhileNeeded,100,Integer,470
WhileNeeded,100,Integer,465
WhileNeeded,100,Integer,451
WhileNeeded,100,Integer,491
WhileNeeded,100,Integer,532
WhileNeeded,100,Integer,492
WhileNeeded,100,Integer,468
WhileNeeded,100,Integer,468
WhileNeeded,100,Integer,421
WhileNeeded,100,Integer,449
WhileNeeded,100,Integer,472
WhileNeeded,100,Integer,515
WhileNeeded,100,Integer,503
WhileNeeded,100,Integer,518
WhileNeeded,100,Integer,484
WhileNeeded,100,Integer,477
WhileNeeded,100,Integer,480
WhileNeeded,100,Integer,478
WhileNeeded,100,Integer,485
WhileNeeded,100,Integer,448
WhileNeeded,100,Integer,448
WhileNeeded,100,Integer,494
WhileNeeded,100,Integer,491
WhileNeeded,100,Integer,488
WhileNeeded,100,Integer,463
WhileNeeded,100,Integer,481
WhileNeeded,100,Integer,515
WhileNeeded,100,Integer,428
WhileNeeded,100,Integer,526
WhileNeeded,100,Integer,469
WhileNeeded,100,Integer,459
WhileNeeded,100,Integer,458
WhileNeeded,100,Integer,505
WhileNeeded,100,Integer,503
WhileNeeded,100,Integer,494
WhileNeeded,100,Integer,447
WhileNeeded,100,Integer,479
WhileNeeded,100,Integer,427
WhileNeeded,100,Integer,435
WhileNeeded,100,Integer,443
WhileNeeded,100,Integer,467
WhileNeeded,100,Integer,482
WhileNeeded,100,Integer,464
WhileNeeded,100,Integer,462
WhileNeeded,100,Integer,494
WhileNeeded,100,Integer,500
WhileNeeded,100,Integer,450
PassPerItem,1000,Integer,7960204
PassPerItem,1000,Integer,8076022
PassPerItem,1000,Integer,8029645
PassPerItem,1000,Integer,8115281
PassPerItem,1000,Integer,8106467
PassPerItem,1000,Integer,8090111
PassPerItem,1000,Integer,8033309
PassPerItem,1000,Integer,8074413
PassPerItem,1000,Integer,7987781
PassPerItem,1000,Integer,8056002
PassPerItem,1000,Integer,7920395
PassPerItem,1000,Integer,8008443
PassPerItem,1000,Integer,7977809
PassPerItem,1000,Integer,8001939
PassPerItem,1000,Integer,8072123
PassPerItem,1000,Integer,7996163
PassPerItem,1000,Integer,8014233
PassPerItem,1000,Integer,7948523
PassPerItem,1000,Integer,8022356
PassPerItem,1000,Integer,8000124
PassPerItem,1000,Integer,8023948
PassPerItem,1000,Integer,8025612
PassPerItem,1000,Integer,8030487
PassPerItem,1000,Integer,8002645
PassPerItem,1000,Integer,7996615
PassPerItem,1000,Integer,8064349
PassPerItem,1000,Integer,8052048
PassPerItem,1000,Integer,8046754
PassPerItem,1000,Integer,8077971
PassPerItem,1000,Integer,8053335
PassPerItem,1000,Integer,8013970
PassPerItem,1000,Integer,8072480
PassPerItem,1000,Integer,8072386
PassPerItem,1000,Integer,8098824
PassPerItem,1000,Integer,7947091
PassPerItem,1000,Integer,7935087
PassPerItem,1000,Integer,7913736
PassPerItem,1000,Integer,7993466
PassPerItem,1000,Integer,8040107
PassPerItem,1000,Integer,8150248
PassPerItem,1000,Integer,7947552
PassPerItem,1000,Integer,7938483
PassPerItem,1000,Integer,7962238
PassPerItem,1000,Integer,7936625
PassPerItem,1000,Integer,7954062
PassPerItem,1000,Integer,8044236
PassPerItem,1000,Integer,8002407
PassPerItem,1000,Integer,8009288
PassPerItem,1000,Integer,8038874
PassPerItem,1000,Integer,7927694
PassPerItem,1000,Integer,7940002
PassPerItem,1000,Integer,7937665
PassPerItem,1000,Integer,7985827
PassPerItem,1000,Integer,7959771
PassPerItem,1000,Integer,8041075
PassPerItem,1000,Integer,7984030
PassPerItem,1000,Integer,7965935
PassPerItem,1000,Integer,8098704
PassPerItem,1000,Integer,8086824
PassPerItem,1000,Integer,8016199
PassPerItem,1000,Integer,8088919
PassPerItem,1000,Integer,8036754
PassPerItem,1000,Integer,8013792
PassPerItem,1000,Integer,8015791
PassPerItem,1000,Integer,7998276
PassPerItem,1000,Integer,7986021
PassPerItem,1000,Integer,7980021
PassPerItem,1000,Integer,7999220
PassPerItem,1000,Integer,8001221
PassPerItem,1000,Integer,8007474
PassPerItem,1000,Integer,7984988
PassPerItem,1000,Integer,8020043
PassPerItem,1000,Integer,8014299
PassPerItem,1000,Integer,8018981
PassPerItem,1000,Integer,8058295
PassPerItem,1000,Integer,8001170
PassPerItem,1000,Integer,8011596
PassPerItem,1000,Integer,8056280
PassPerItem,1000,Integer,8026282
PassPerItem,1000,Integer,7996035
PassPerItem,1000,Integer,7984500
PassPerItem,1000,Integer,7952867
PassPerItem,1000,Integer,7977625
PassPerItem,1000,Integer,7982266
PassPerItem,1000,Integer,8012543
PassPerItem,1000,Integer,8037025
PassPerItem,1000,Integer,8000401
PassPerItem,1000,Integer,8021228
PassPerItem,1000,Integer,7986096
PassPerItem,1000,Integer,8056774
PassPerItem,1000,Integer,7944048
PassPerItem,1000,Integer,7989306
PassPerItem,1000,Integer,7987174
PassPerItem,1000,Integer,8261343
PassPerItem,1000,Integer,7942559
PassPerItem,1000,Integer,8244776
PassPerItem,1000,Integer,7992413
PassPerItem,1000,Integer,7973830
PassPerItem,1000,Integer,7958092
PassPerItem,1000,Integer,7942329
UntilNoChange,1000,Integer,9329
UntilNoChange,1000,Integer,9632
UntilNoChange,1000,Integer,9004
UntilNoChange,1000,Integer,13341
UntilNoChange,1000,Integer,9253
UntilNoChange,1000,Integer,9525
UntilNoChange,1000,Integer,8973
UntilNoChange,1000,Integer,8924
UntilNoChange,1000,Integer,9122
UntilNoChange,1000,Integer,9421
UntilNoChange,1000,Integer,8741
UntilNoChange,1000,Integer,9041
UntilNoChange,1000,Integer,9038
UntilNoChange,1000,Integer,9096
UntilNoChange,1000,Integer,9100
UntilNoChange,1000,Integer,8969
UntilNoChange,1000,Integer,9093
UntilNoChange,1000,Integer,8958
UntilNoChange,1000,Integer,9189
UntilNoChange,1000,Integer,8977
UntilNoChange,1000,Integer,9054
UntilNoChange,1000,Integer,9704
UntilNoChange,1000,Integer,8999
UntilNoChange,1000,Integer,9344
UntilNoChange,1000,Integer,9443
UntilNoChange,1000,Integer,9104
UntilNoChange,1000,Integer,8953
UntilNoChange,1000,Integer,9071
UntilNoChange,1000,Integer,9120
UntilNoChange,1000,Integer,9113
UntilNoChange,1000,Integer,8948
UntilNoChange,1000,Integer,8980
UntilNoChange,1000,Integer,9158
UntilNoChange,1000,Integer,9076
UntilNoChange,1000,Integer,8977
UntilNoChange,1000,Integer,8867
UntilNoChange,1000,Integer,8878
UntilNoChange,1000,Integer,8914
UntilNoChange,1000,Integer,9354
UntilNoChange,1000,Integer,9254
UntilNoChange,1000,Integer,8739
UntilNoChange,1000,Integer,8778
UntilNoChange,1000,Integer,8811
UntilNoChange,1000,Integer,8826
UntilNoChange,1000,Integer,8880
UntilNoChange,1000,Integer,9549
UntilNoChange,1000,Integer,8909
UntilNoChange,1000,Integer,8966
UntilNoChange,1000,Integer,8918
UntilNoChange,1000,Integer,8764
UntilNoChange,1000,Integer,8800
UntilNoChange,1000,Integer,8806
UntilNoChange,1000,Integer,9303
UntilNoChange,1000,Integer,8869
UntilNoChange,1000,Integer,8928
UntilNoChange,1000,Integer,8984
UntilNoChange,1000,Integer,9251
UntilNoChange,1000,Integer,9691
UntilNoChange,1000,Integer,10168
UntilNoChange,1000,Integer,9337
UntilNoChange,1000,Integer,9183
UntilNoChange,1000,Integer,10616
UntilNoChange,1000,Integer,9093
UntilNoChange,1000,Integer,8945
UntilNoChange,1000,Integer,8997
UntilNoChange,1000,Integer,8886
UntilNoChange,1000,Integer,8932
UntilNoChange,1000,Integer,8802
UntilNoChange,1000,Integer,8892
UntilNoChange,1000,Integer,9068
UntilNoChange,1000,Integer,8959
UntilNoChange,1000,Integer,8915
UntilNoChange,1000,Integer,8923
UntilNoChange,1000,Integer,8899
UntilNoChange,1000,Integer,8936
UntilNoChange,1000,Integer,12330
UntilNoChange,1000,Integer,8868
UntilNoChange,1000,Integer,8813
UntilNoChange,1000,Integer,8910
UntilNoChange,1000,Integer,8873
UntilNoChange,1000,Integer,8776
UntilNoChange,1000,Integer,8760
UntilNoChange,1000,Integer,8756
UntilNoChange,1000,Integer,8770
UntilNoChange,1000,Integer,8780
UntilNoChange,1000,Integer,8804
UntilNoChange,1000,Integer,8840
UntilNoChange,1000,Integer,8941
UntilNoChange,1000,Integer,8783
UntilNoChange,1000,Integer,8832
UntilNoChange,1000,Integer,8719
UntilNoChange,1000,Integer,8860
UntilNoChange,1000,Integer,8889
UntilNoChange,1000,Integer,8750
UntilNoChange,1000,Integer,8776
UntilNoChange,1000,Integer,8790
UntilNoChange,1000,Integer,8760
UntilNoChange,1000,Integer,8830
UntilNoChange,1000,Integer,8741
UntilNoChange,1000,Integer,8765
WhileNeeded,1000,Integer,9134
WhileNeeded,1000,Integer,10087
WhileNeeded,1000,Integer,8948
WhileNeeded,1000,Integer,10390
WhileNeeded,1000,Integer,9009
WhileNeeded,1000,Integer,9023
WhileNeeded,1000,Integer,8980
WhileNeeded,1000,Integer,8756
WhileNeeded,1000,Integer,9113
WhileNeeded,1000,Integer,9084
WhileNeeded,1000,Integer,8782
WhileNeeded,1000,Integer,8687
WhileNeeded,1000,Integer,9009
WhileNeeded,1000,Integer,10357
WhileNeeded,1000,Integer,9048
WhileNeeded,1000,Integer,8781
WhileNeeded,1000,Integer,8971
WhileNeeded,1000,Integer,8901
WhileNeeded,1000,Integer,8942
WhileNeeded,1000,Integer,8864
WhileNeeded,1000,Integer,8739
WhileNeeded,1000,Integer,9018
WhileNeeded,1000,Integer,9341
WhileNeeded,1000,Integer,9284
WhileNeeded,1000,Integer,9521
WhileNeeded,1000,Integer,9411
WhileNeeded,1000,Integer,8923
WhileNeeded,1000,Integer,9076
WhileNeeded,1000,Integer,8836
WhileNeeded,1000,Integer,9435
WhileNeeded,1000,Integer,8863
WhileNeeded,1000,Integer,8781
WhileNeeded,1000,Integer,8885
WhileNeeded,1000,Integer,8754
WhileNeeded,1000,Integer,8900
WhileNeeded,1000,Integer,8727
WhileNeeded,1000,Integer,8830
WhileNeeded,1000,Integer,8723
WhileNeeded,1000,Integer,9022
WhileNeeded,1000,Integer,9100
WhileNeeded,1000,Integer,8723
WhileNeeded,1000,Integer,8743
WhileNeeded,1000,Integer,8821
WhileNeeded,1000,Integer,8722
WhileNeeded,1000,Integer,8774
WhileNeeded,1000,Integer,8913
WhileNeeded,1000,Integer,8756
WhileNeeded,1000,Integer,8734
WhileNeeded,1000,Integer,8848
WhileNeeded,1000,Integer,8730
WhileNeeded,1000,Integer,8750
WhileNeeded,1000,Integer,8725
WhileNeeded,1000,Integer,8758
WhileNeeded,1000,Integer,8711
WhileNeeded,1000,Integer,8767
WhileNeeded,1000,Integer,8871
WhileNeeded,1000,Integer,8918
WhileNeeded,1000,Integer,9157
WhileNeeded,1000,Integer,9114
WhileNeeded,1000,Integer,9089
WhileNeeded,1000,Integer,9632
WhileNeeded,1000,Integer,8925
WhileNeeded,1000,Integer,8830
WhileNeeded,1000,Integer,8720
WhileNeeded,1000,Integer,8837
WhileNeeded,1000,Integer,8756
WhileNeeded,1000,Integer,8774
WhileNeeded,1000,Integer,8715
WhileNeeded,1000,Integer,8627
WhileNeeded,1000,Integer,8842
WhileNeeded,1000,Integer,8776
WhileNeeded,1000,Integer,8742
WhileNeeded,1000,Integer,8853
WhileNeeded,1000,Integer,8826
WhileNeeded,1000,Integer,8705
WhileNeeded,1000,Integer,8808
WhileNeeded,1000,Integer,8649
WhileNeeded,1000,Integer,8721
WhileNeeded,1000,Integer,8882
WhileNeeded,1000,Integer,8755
WhileNeeded,1000,Integer,8704
WhileNeeded,1000,Integer,8645
WhileNeeded,1000,Integer,8674
WhileNeeded,1000,Integer,8655
WhileNeeded,1000,Integer,8657
WhileNeeded,1000,Integer,8633
WhileNeeded,1000,Integer,8640
WhileNeeded,1000,Integer,8697
WhileNeeded,1000,Integer,8699
WhileNeeded,1000,Integer,8667
WhileNeeded,1000,Integer,8612
WhileNeeded,1000,Integer,8728
WhileNeeded,1000,Integer,10793
WhileNeeded,1000,Integer,8661
WhileNeeded,1000,Integer,8610
WhileNeeded,1000,Integer,8759
WhileNeeded,1000,Integer,8618
WhileNeeded,1000,Integer,8631
WhileNeeded,1000,Integer,8672
WhileNeeded,1000,Integer,8598
PassPerItem,5000,Integer,190920091
PassPerItem,5000,Integer,176352671
PassPerItem,5000,Integer,199641207
PassPerItem,5000,Integer,178818147
PassPerItem,5000,Integer,174097587
PassPerItem,5000,Integer,189600553
PassPerItem,5000,Integer,196427743
PassPerItem,5000,Integer,223133416
PassPerItem,5000,Integer,195555477
PassPerItem,5000,Integer,204363983
PassPerItem,5000,Integer,198817013
PassPerItem,5000,Integer,185012177
PassPerItem,5000,Integer,188601374
PassPerItem,5000,Integer,179377953
PassPerItem,5000,Integer,182918277
PassPerItem,5000,Integer,183932607
PassPerItem,5000,Integer,182678436
PassPerItem,5000,Integer,183062499
PassPerItem,5000,Integer,178616955
PassPerItem,5000,Integer,178346908
PassPerItem,5000,Integer,176739901
PassPerItem,5000,Integer,174016565
PassPerItem,5000,Integer,174792254
PassPerItem,5000,Integer,181552782
PassPerItem,5000,Integer,173479139
PassPerItem,5000,Integer,173920660
PassPerItem,5000,Integer,174578247
PassPerItem,5000,Integer,177662364
PassPerItem,5000,Integer,182704145
PassPerItem,5000,Integer,179190465
PassPerItem,5000,Integer,174188187
PassPerItem,5000,Integer,172380375
PassPerItem,5000,Integer,178254699
PassPerItem,5000,Integer,172758962
PassPerItem,5000,Integer,182200489
PassPerItem,5000,Integer,172696180
PassPerItem,5000,Integer,174174673
PassPerItem,5000,Integer,198883109
PassPerItem,5000,Integer,179104319
PassPerItem,5000,Integer,172363568
PassPerItem,5000,Integer,178045137
PassPerItem,5000,Integer,172437268
PassPerItem,5000,Integer,172348430
PassPerItem,5000,Integer,172366178
PassPerItem,5000,Integer,182234589
PassPerItem,5000,Integer,172310652
PassPerItem,5000,Integer,178669396
PassPerItem,5000,Integer,172545822
PassPerItem,5000,Integer,174257060
PassPerItem,5000,Integer,175595556
PassPerItem,5000,Integer,173093625
PassPerItem,5000,Integer,175120111
PassPerItem,5000,Integer,174167276
PassPerItem,5000,Integer,172342717
PassPerItem,5000,Integer,172333589
PassPerItem,5000,Integer,172405949
PassPerItem,5000,Integer,172260847
PassPerItem,5000,Integer,177476246
PassPerItem,5000,Integer,172400478
PassPerItem,5000,Integer,172433439
PassPerItem,5000,Integer,172322476
PassPerItem,5000,Integer,173240732
PassPerItem,5000,Integer,172417081
PassPerItem,5000,Integer,177395877
PassPerItem,5000,Integer,172458604
PassPerItem,5000,Integer,189971780
PassPerItem,5000,Integer,187549492
PassPerItem,5000,Integer,172310488
PassPerItem,5000,Integer,177923053
PassPerItem,5000,Integer,178819861
PassPerItem,5000,Integer,172464395
PassPerItem,5000,Integer,172805461
PassPerItem,5000,Integer,176620649
PassPerItem,5000,Integer,176049368
PassPerItem,5000,Integer,185155087
PassPerItem,5000,Integer,172661941
PassPerItem,5000,Integer,172294852
PassPerItem,5000,Integer,176722052
PassPerItem,5000,Integer,172997095
PassPerItem,5000,Integer,172177382
PassPerItem,5000,Integer,177918601
PassPerItem,5000,Integer,172305906
PassPerItem,5000,Integer,172160105
PassPerItem,5000,Integer,181474336
PassPerItem,5000,Integer,175530090
PassPerItem,5000,Integer,173106396
PassPerItem,5000,Integer,177979666
PassPerItem,5000,Integer,173002751
PassPerItem,5000,Integer,175671214
PassPerItem,5000,Integer,176103982
PassPerItem,5000,Integer,172262953
PassPerItem,5000,Integer,172407237
PassPerItem,5000,Integer,178486624
PassPerItem,5000,Integer,182670860
PassPerItem,5000,Integer,192574029
PassPerItem,5000,Integer,173958221
PassPerItem,5000,Integer,172293466
PassPerItem,5000,Integer,178168717
PassPerItem,5000,Integer,172329737
PassPerItem,5000,Integer,172252748
UntilNoChange,5000,Integer,39719
UntilNoChange,5000,Integer,45872
UntilNoChange,5000,Integer,44403
UntilNoChange,5000,Integer,37834
UntilNoChange,5000,Integer,39111
UntilNoChange,5000,Integer,43992
UntilNoChange,5000,Integer,46911
UntilNoChange,5000,Integer,45179
UntilNoChange,5000,Integer,44847
UntilNoChange,5000,Integer,45815
UntilNoChange,5000,Integer,42308
UntilNoChange,5000,Integer,40669
UntilNoChange,5000,Integer,39367
UntilNoChange,5000,Integer,40712
UntilNoChange,5000,Integer,39826
UntilNoChange,5000,Integer,40035
UntilNoChange,5000,Integer,40339
UntilNoChange,5000,Integer,39044
UntilNoChange,5000,Integer,39315
UntilNoChange,5000,Integer,39628
UntilNoChange,5000,Integer,37825
UntilNoChange,5000,Integer,38023
UntilNoChange,5000,Integer,37705
UntilNoChange,5000,Integer,37757
UntilNoChange,5000,Integer,37905
UntilNoChange,5000,Integer,37749
UntilNoChange,5000,Integer,37711
UntilNoChange,5000,Integer,38317
UntilNoChange,5000,Integer,41621
UntilNoChange,5000,Integer,39222
UntilNoChange,5000,Integer,37678
UntilNoChange,5000,Integer,37719
UntilNoChange,5000,Integer,38249
UntilNoChange,5000,Integer,37756
UntilNoChange,5000,Integer,38477
UntilNoChange,5000,Integer,37917
UntilNoChange,5000,Integer,42369
UntilNoChange,5000,Integer,44152
UntilNoChange,5000,Integer,38058
UntilNoChange,5000,Integer,37728
UntilNoChange,5000,Integer,37720
UntilNoChange,5000,Integer,37767
UntilNoChange,5000,Integer,37681
UntilNoChange,5000,Integer,39740
UntilNoChange,5000,Integer,39489
UntilNoChange,5000,Integer,37673
UntilNoChange,5000,Integer,41458
UntilNoChange,5000,Integer,37827
UntilNoChange,5000,Integer,37828
UntilNoChange,5000,Integer,38276
UntilNoChange,5000,Integer,37714
UntilNoChange,5000,Integer,39154
UntilNoChange,5000,Integer,38042
UntilNoChange,5000,Integer,37685
UntilNoChange,5000,Integer,37732
UntilNoChange,5000,Integer,37741
UntilNoChange,5000,Integer,37847
UntilNoChange,5000,Integer,37712
UntilNoChange,5000,Integer,37934
UntilNoChange,5000,Integer,37792
UntilNoChange,5000,Integer,37803
UntilNoChange,5000,Integer,37764
UntilNoChange,5000,Integer,37620
UntilNoChange,5000,Integer,37748
UntilNoChange,5000,Integer,37944
UntilNoChange,5000,Integer,44739
UntilNoChange,5000,Integer,38592
UntilNoChange,5000,Integer,37948
UntilNoChange,5000,Integer,39577
UntilNoChange,5000,Integer,38093
UntilNoChange,5000,Integer,37807
UntilNoChange,5000,Integer,37847
UntilNoChange,5000,Integer,39076
UntilNoChange,5000,Integer,38512
UntilNoChange,5000,Integer,39047
UntilNoChange,5000,Integer,37769
UntilNoChange,5000,Integer,38091
UntilNoChange,5000,Integer,38375
UntilNoChange,5000,Integer,37849
UntilNoChange,5000,Integer,37955
UntilNoChange,5000,Integer,37776
UntilNoChange,5000,Integer,37726
UntilNoChange,5000,Integer,37858
UntilNoChange,5000,Integer,39193
UntilNoChange,5000,Integer,38642
UntilNoChange,5000,Integer,37834
UntilNoChange,5000,Integer,37747
UntilNoChange,5000,Integer,37884
UntilNoChange,5000,Integer,38392
UntilNoChange,5000,Integer,38503
UntilNoChange,5000,Integer,37716
UntilNoChange,5000,Integer,37606
UntilNoChange,5000,Integer,37724
UntilNoChange,5000,Integer,45259
UntilNoChange,5000,Integer,38058
UntilNoChange,5000,Integer,38069
UntilNoChange,5000,Integer,37729
UntilNoChange,5000,Integer,37784
UntilNoChange,5000,Integer,37738
UntilNoChange,5000,Integer,37883
WhileNeeded,5000,Integer,38718
WhileNeeded,5000,Integer,44536
WhileNeeded,5000,Integer,43594
WhileNeeded,5000,Integer,37144
WhileNeeded,5000,Integer,38579
WhileNeeded,5000,Integer,43199
WhileNeeded,5000,Integer,69911
WhileNeeded,5000,Integer,43285
WhileNeeded,5000,Integer,43628
