Algorithm,Size,Type,Time (nanoseconds)
PassPerItem,5000,Byte,226810547
PassPerItem,5000,Byte,224010910
PassPerItem,5000,Byte,220428784
PassPerItem,5000,Byte,232458304
PassPerItem,5000,Byte,222700612
PassPerItem,5000,Byte,223610010
PassPerItem,5000,Byte,263872377
PassPerItem,5000,Byte,224722829
PassPerItem,5000,Byte,253928240
PassPerItem,5000,Byte,257843106
PassPerItem,5000,Byte,250927098
PassPerItem,5000,Byte,248011927
PassPerItem,5000,Byte,236130976
PassPerItem,5000,Byte,239341211
PassPerItem,5000,Byte,245986391
PassPerItem,5000,Byte,240768113
PassPerItem,5000,Byte,236805210
PassPerItem,5000,Byte,243273858
PassPerItem,5000,Byte,239244287
PassPerItem,5000,Byte,230183695
PassPerItem,5000,Byte,229127596
PassPerItem,5000,Byte,249932942
PassPerItem,5000,Byte,252246086
PassPerItem,5000,Byte,248014242
PassPerItem,5000,Byte,228173830
PassPerItem,5000,Byte,237797749
PassPerItem,5000,Byte,242444772
PassPerItem,5000,Byte,254333158
PassPerItem,5000,Byte,255567911
PassPerItem,5000,Byte,253233611
PassPerItem,5000,Byte,234805360
PassPerItem,5000,Byte,226655068
PassPerItem,5000,Byte,222489871
PassPerItem,5000,Byte,234632720
PassPerItem,5000,Byte,231877646
PassPerItem,5000,Byte,222464344
PassPerItem,5000,Byte,222597421
PassPerItem,5000,Byte,222621956
PassPerItem,5000,Byte,236193713
PassPerItem,5000,Byte,234436865
PassPerItem,5000,Byte,231088130
PassPerItem,5000,Byte,225541519
PassPerItem,5000,Byte,231700293
PassPerItem,5000,Byte,242903310
UntileNoChange,5000,Byte,10992607
UntileNoChange,5000,Byte,10435269
UntileNoChange,5000,Byte,11664697
UntileNoChange,5000,Byte,9896560
UntileNoChange,5000,Byte,10165633
UntileNoChange,5000,Byte,10283064
UntileNoChange,5000,Byte,10457169
UntileNoChange,5000,Byte,10021776
UntileNoChange,5000,Byte,9893284
UntileNoChange,5000,Byte,9639590
UntileNoChange,5000,Byte,9997223
UntileNoChange,5000,Byte,9726245
UntileNoChange,5000,Byte,10380320
UntileNoChange,5000,Byte,10336003
UntileNoChange,5000,Byte,10057105
UntileNoChange,5000,Byte,10153487
UntileNoChange,5000,Byte,10118116
UntileNoChange,5000,Byte,10362371
UntileNoChange,5000,Byte,11212906
UntileNoChange,5000,Byte,9838356
UntileNoChange,5000,Byte,10070452
UntileNoChange,5000,Byte,11334444
UntileNoChange,5000,Byte,10362358
UntileNoChange,5000,Byte,10360275
UntileNoChange,5000,Byte,10207606
UntileNoChange,5000,Byte,11544156
UntileNoChange,5000,Byte,11198593
UntileNoChange,5000,Byte,10405344
UntileNoChange,5000,Byte,10076709
UntileNoChange,5000,Byte,10197545
UntileNoChange,5000,Byte,9451335
UntileNoChange,5000,Byte,9491346
UntileNoChange,5000,Byte,9373327
UntileNoChange,5000,Byte,9442523
UntileNoChange,5000,Byte,9651613
UntileNoChange,5000,Byte,9527222
UntileNoChange,5000,Byte,9296568
UntileNoChange,5000,Byte,9501237
UntileNoChange,5000,Byte,9733874
UntileNoChange,5000,Byte,9494879
UntileNoChange,5000,Byte,9666051
UntileNoChange,5000,Byte,9457931
UntileNoChange,5000,Byte,9523426
UntileNoChange,5000,Byte,9665177
UntileNoChange,5000,Byte,9230017
UntileNoChange,5000,Byte,9425287
UntileNoChange,5000,Byte,9671650
UntileNoChange,5000,Byte,9775473
UntileNoChange,5000,Byte,9255135
UntileNoChange,5000,Byte,9547059
UntileNoChange,5000,Byte,9363598
UntileNoChange,5000,Byte,9525091
UntileNoChange,5000,Byte,10617162
UntileNoChange,5000,Byte,9710548
UntileNoChange,5000,Byte,9234188
UntileNoChange,5000,Byte,9382024
UntileNoChange,5000,Byte,8836527
UntileNoChange,5000,Byte,9189841
UntileNoChange,5000,Byte,9136304
UntileNoChange,5000,Byte,9839790
UntileNoChange,5000,Byte,9898201
UntileNoChange,5000,Byte,11182098
UntileNoChange,5000,Byte,10382885
UntileNoChange,5000,Byte,10254353
UntileNoChange,5000,Byte,10442170
UntileNoChange,5000,Byte,10632064
UntileNoChange,5000,Byte,10811279
UntileNoChange,5000,Byte,10942788
UntileNoChange,5000,Byte,11075251
UntileNoChange,5000,Byte,11090529
UntileNoChange,5000,Byte,10264268
UntileNoChange,5000,Byte,9781305
UntileNoChange,5000,Byte,9759032
UntileNoChange,5000,Byte,9593487
UntileNoChange,5000,Byte,9203387
UntileNoChange,5000,Byte,9455951
UntileNoChange,5000,Byte,9046178
UntileNoChange,5000,Byte,8847003
UntileNoChange,5000,Byte,9270988
UntileNoChange,5000,Byte,9165610
UntileNoChange,5000,Byte,9449973
UntileNoChange,5000,Byte,10911431
UntileNoChange,5000,Byte,10385384
UntileNoChange,5000,Byte,11325630
UntileNoChange,5000,Byte,11252246
UntileNoChange,5000,Byte,11277445
UntileNoChange,5000,Byte,11154210
UntileNoChange,5000,Byte,10717081
UntileNoChange,5000,Byte,11079037
UntileNoChange,5000,Byte,10043132
UntileNoChange,5000,Byte,10268424
UntileNoChange,5000,Byte,11110176
UntileNoChange,5000,Byte,10291274
UntileNoChange,5000,Byte,10176579
UntileNoChange,5000,Byte,9144602
UntileNoChange,5000,Byte,8846570
UntileNoChange,5000,Byte,9348436
UntileNoChange,5000,Byte,9320050
UntileNoChange,5000,Byte,8951876
UntileNoChange,5000,Byte,9158974
WhileNeeded,5000,Byte,142375723
WhileNeeded,5000,Byte,134539973
WhileNeeded,5000,Byte,135015361
WhileNeeded,5000,Byte,131349114
WhileNeeded,5000,Byte,130779537
WhileNeeded,5000,Byte,147015631
WhileNeeded,5000,Byte,133107959
WhileNeeded,5000,Byte,133114840
WhileNeeded,5000,Byte,130603807
WhileNeeded,5000,Byte,139632157
WhileNeeded,5000,Byte,152345077
WhileNeeded,5000,Byte,160944774
WhileNeeded,5000,Byte,135386299
WhileNeeded,5000,Byte,161893508
WhileNeeded,5000,Byte,159781046
WhileNeeded,5000,Byte,155401046
WhileNeeded,5000,Byte,156306401
WhileNeeded,5000,Byte,151256449
WhileNeeded,5000,Byte,153667638
WhileNeeded,5000,Byte,143399586
WhileNeeded,5000,Byte,152545266
WhileNeeded,5000,Byte,142221298
WhileNeeded,5000,Byte,150656795
WhileNeeded,5000,Byte,150478945
WhileNeeded,5000,Byte,150773573
WhileNeeded,5000,Byte,150928764
WhileNeeded,5000,Byte,147175346
WhileNeeded,5000,Byte,144540093
WhileNeeded,5000,Byte,147011051
WhileNeeded,5000,Byte,138795586
WhileNeeded,5000,Byte,137382377
WhileNeeded,5000,Byte,134717069
WhileNeeded,5000,Byte,134774007
WhileNeeded,5000,Byte,132594033
WhileNeeded,5000,Byte,132429244
WhileNeeded,5000,Byte,130702173
WhileNeeded,5000,Byte,132255864
WhileNeeded,5000,Byte,130110486
WhileNeeded,5000,Byte,129878845
WhileNeeded,5000,Byte,130512370
WhileNeeded,5000,Byte,129573822
WhileNeeded,5000,Byte,132105420
WhileNeeded,5000,Byte,130616399
WhileNeeded,5000,Byte,130190889
WhileNeeded,5000,Byte,130402293
WhileNeeded,5000,Byte,129643507
WhileNeeded,5000,Byte,130465215
WhileNeeded,5000,Byte,133835125
WhileNeeded,5000,Byte,148318845
WhileNeeded,5000,Byte,139535012
WhileNeeded,5000,Byte,146153727
WhileNeeded,5000,Byte,151077277
WhileNeeded,5000,Byte,136635728
WhileNeeded,5000,Byte,155413764
WhileNeeded,5000,Byte,151290796
WhileNeeded,5000,Byte,142445905
WhileNeeded,5000,Byte,136178639
WhileNeeded,5000,Byte,134145506
WhileNeeded,5000,Byte,136568288
WhileNeeded,5000,Byte,130835154
WhileNeeded,5000,Byte,131954038
WhileNeeded,5000,Byte,150028773
WhileNeeded,5000,Byte,145654139
WhileNeeded,5000,Byte,150647814
WhileNeeded,5000,Byte,166744957
WhileNeeded,5000,Byte,156421287
WhileNeeded,5000,Byte,152381002
WhileNeeded,5000,Byte,134576501
WhileNeeded,5000,Byte,140159557
WhileNeeded,5000,Byte,152255112
WhileNeeded,5000,Byte,147093162
WhileNeeded,5000,Byte,143260692
WhileNeeded,5000,Byte,139972289
WhileNeeded,5000,Byte,146831155
WhileNeeded,5000,Byte,142462835
WhileNeeded,5000,Byte,136862706
WhileNeeded,5000,Byte,153511795
WhileNeeded,5000,Byte,152265871
WhileNeeded,5000,Byte,151311054
WhileNeeded,5000,Byte,137143044
WhileNeeded,5000,Byte,139235203
WhileNeeded,5000,Byte,150840833
WhileNeeded,5000,Byte,158685466
WhileNeeded,5000,Byte,156743370
WhileNeeded,5000,Byte,150588368
WhileNeeded,5000,Byte,140235484
WhileNeeded,5000,Byte,139750916
WhileNeeded,5000,Byte,139870593
WhileNeeded,5000,Byte,139058502
WhileNeeded,5000,Byte,139947954
WhileNeeded,5000,Byte,140848811
WhileNeeded,5000,Byte,134828452
WhileNeeded,5000,Byte,135632159
WhileNeeded,5000,Byte,148535131
WhileNeeded,5000,Byte,139232421
WhileNeeded,5000,Byte,145180646
WhileNeeded,5000,Byte,146387999
WhileNeeded,5000,Byte,135094920
WhileNeeded,5000,Byte,144904205
WhileNeeded,5000,Byte,149981765
PassPerItem,100,String,9711545
PassPerItem,100,String,230810
PassPerItem,100,String,228377
PassPerItem,100,String,225113
PassPerItem,100,String,228965
PassPerItem,100,String,225115
PassPerItem,100,String,224980
PassPerItem,100,String,289676
PassPerItem,100,String,330926
PassPerItem,100,String,369337
PassPerItem,100,String,241130
PassPerItem,100,String,248078
PassPerItem,100,String,226109
PassPerItem,100,String,225449
PassPerItem,100,String,227678
PassPerItem,100,String,227563
PassPerItem,100,String,230287
PassPerItem,100,String,230269
PassPerItem,100,String,231283
PassPerItem,100,String,225627
PassPerItem,100,String,227437
PassPerItem,100,String,236202
PassPerItem,100,String,225500
PassPerItem,100,String,227544
PassPerItem,100,String,228648
PassPerItem,100,String,230550
PassPerItem,100,String,227683
PassPerItem,100,String,228109
PassPerItem,100,String,228020
PassPerItem,100,String,226032
PassPerItem,100,String,227492
PassPerItem,100,String,227781
PassPerItem,100,String,226202
PassPerItem,100,String,226454
PassPerItem,100,String,231148
PassPerItem,100,String,228447
PassPerItem,100,String,226059
PassPerItem,100,String,224980
PassPerItem,100,String,226197
PassPerItem,100,String,226776
PassPerItem,100,String,227681
PassPerItem,100,String,266413
PassPerItem,100,String,226699
PassPerItem,100,String,242103
PassPerItem,100,String,242864
PassPerItem,100,String,229548
PassPerItem,100,String,241610
PassPerItem,100,String,323983
PassPerItem,100,String,316242
PassPerItem,100,String,303717
PassPerItem,100,String,240067
PassPerItem,100,String,241071
PassPerItem,100,String,227559
PassPerItem,100,String,227448
PassPerItem,100,String,234872
PassPerItem,100,String,228454
PassPerItem,100,String,224938
PassPerItem,100,String,227603
PassPerItem,100,String,238553
PassPerItem,100,String,225043
PassPerItem,100,String,228370
PassPerItem,100,String,226149
PassPerItem,100,String,229816
PassPerItem,100,String,225560
PassPerItem,100,String,225142
PassPerItem,100,String,224176
PassPerItem,100,String,224865
PassPerItem,100,String,227847
PassPerItem,100,String,226290
PassPerItem,100,String,225821
PassPerItem,100,String,228962
PassPerItem,100,String,229341
PassPerItem,100,String,225985
PassPerItem,100,String,226126
PassPerItem,100,String,225867
PassPerItem,100,String,228748
PassPerItem,100,String,335170
PassPerItem,100,String,384694
PassPerItem,100,String,361486
PassPerItem,100,String,363983
PassPerItem,100,String,291235
PassPerItem,100,String,226218
PassPerItem,100,String,234694
PassPerItem,100,String,225896
PassPerItem,100,String,225410
PassPerItem,100,String,236495
PassPerItem,100,String,230600
PassPerItem,100,String,223868
PassPerItem,100,String,242688
PassPerItem,100,String,225812
PassPerItem,100,String,230744
PassPerItem,100,String,230154
PassPerItem,100,String,268895
PassPerItem,100,String,225764
PassPerItem,100,String,230542
PassPerItem,100,String,261635
PassPerItem,100,String,290217
PassPerItem,100,String,332013
PassPerItem,100,String,314792
PassPerItem,100,String,235128
UntileNoChange,100,String,19435
UntileNoChange,100,String,3452
UntileNoChange,100,String,2950
UntileNoChange,100,String,2912
UntileNoChange,100,String,2931
UntileNoChange,100,String,2851
UntileNoChange,100,String,4647
UntileNoChange,100,String,3364
UntileNoChange,100,String,3743
UntileNoChange,100,String,3113
UntileNoChange,100,String,2983
UntileNoChange,100,String,2997
UntileNoChange,100,String,2896
UntileNoChange,100,String,3393
UntileNoChange,100,String,2873
UntileNoChange,100,String,2824
UntileNoChange,100,String,2853
UntileNoChange,100,String,2949
UntileNoChange,100,String,3066
UntileNoChange,100,String,4140
UntileNoChange,100,String,2823
UntileNoChange,100,String,2780
UntileNoChange,100,String,2764
UntileNoChange,100,String,2857
UntileNoChange,100,String,2767
UntileNoChange,100,String,2780
UntileNoChange,100,String,3428
UntileNoChange,100,String,2884
UntileNoChange,100,String,3135
UntileNoChange,100,String,2745
UntileNoChange,100,String,3693
UntileNoChange,100,String,2793
UntileNoChange,100,String,2931
UntileNoChange,100,String,3007
UntileNoChange,100,String,3097
UntileNoChange,100,String,3114
UntileNoChange,100,String,2920
UntileNoChange,100,String,3568
UntileNoChange,100,String,2844
UntileNoChange,100,String,2820
UntileNoChange,100,String,2799
UntileNoChange,100,String,2755
UntileNoChange,100,String,2839
UntileNoChange,100,String,2816
UntileNoChange,100,String,2805
UntileNoChange,100,String,2846
UntileNoChange,100,String,2960
UntileNoChange,100,String,2760
UntileNoChange,100,String,3339
UntileNoChange,100,String,3101
UntileNoChange,100,String,2818
UntileNoChange,100,String,2878
UntileNoChange,100,String,4803
UntileNoChange,100,String,4765
UntileNoChange,100,String,3195
UntileNoChange,100,String,3021
UntileNoChange,100,String,2821
UntileNoChange,100,String,2770
UntileNoChange,100,String,2793
UntileNoChange,100,String,2776
UntileNoChange,100,String,2795
UntileNoChange,100,String,2797
UntileNoChange,100,String,2730
UntileNoChange,100,String,2718
UntileNoChange,100,String,2744
UntileNoChange,100,String,2883
UntileNoChange,100,String,2935
UntileNoChange,100,String,2773
UntileNoChange,100,String,3061
UntileNoChange,100,String,3068
UntileNoChange,100,String,2841
UntileNoChange,100,String,2781
UntileNoChange,100,String,2732
UntileNoChange,100,String,3122
UntileNoChange,100,String,2831
UntileNoChange,100,String,2746
UntileNoChange,100,String,2819
UntileNoChange,100,String,2816
UntileNoChange,100,String,2851
UntileNoChange,100,String,2813
UntileNoChange,100,String,2728
UntileNoChange,100,String,2741
UntileNoChange,100,String,2774
UntileNoChange,100,String,2803
UntileNoChange,100,String,2991
UntileNoChange,100,String,3171
UntileNoChange,100,String,2944
UntileNoChange,100,String,3157
UntileNoChange,100,String,2951
UntileNoChange,100,String,4004
UntileNoChange,100,String,3269
UntileNoChange,100,String,2868
UntileNoChange,100,String,2859
UntileNoChange,100,String,2858
UntileNoChange,100,String,2706
UntileNoChange,100,String,2761
UntileNoChange,100,String,2780
UntileNoChange,100,String,2876
UntileNoChange,100,String,2795
UntileNoChange,100,String,2731
WhileNeeded,100,String,8277
WhileNeeded,100,String,3388
WhileNeeded,100,String,2898
WhileNeeded,100,String,2766
WhileNeeded,100,String,2784
WhileNeeded,100,String,2743
WhileNeeded,100,String,4456
WhileNeeded,100,String,3203
WhileNeeded,100,String,3460
WhileNeeded,100,String,3559
WhileNeeded,100,String,2991
WhileNeeded,100,String,2857
WhileNeeded,100,String,3956
WhileNeeded,100,String,3217
WhileNeeded,100,String,2794
WhileNeeded,100,String,2790
WhileNeeded,100,String,2747
WhileNeeded,100,String,2751
WhileNeeded,100,String,2848
WhileNeeded,100,String,3701
WhileNeeded,100,String,2818
WhileNeeded,100,String,2723
WhileNeeded,100,String,2761
WhileNeeded,100,String,2751
WhileNeeded,100,String,2696
WhileNeeded,100,String,2729
WhileNeeded,100,String,2789
WhileNeeded,100,String,2854
WhileNeeded,100,String,2893
WhileNeeded,100,String,2714
WhileNeeded,100,String,3526
WhileNeeded,100,String,2753
WhileNeeded,100,String,2865
WhileNeeded,100,String,2897
WhileNeeded,100,String,2870
WhileNeeded,100,String,3047
WhileNeeded,100,String,3028
WhileNeeded,100,String,2997
WhileNeeded,100,String,2822
WhileNeeded,100,String,2745
WhileNeeded,100,String,2767
WhileNeeded,100,String,2853
WhileNeeded,100,String,2736
WhileNeeded,100,String,2724
WhileNeeded,100,String,2718
WhileNeeded,100,String,2752
WhileNeeded,100,String,2793
WhileNeeded,100,String,2766
WhileNeeded,100,String,2774
WhileNeeded,100,String,3488
WhileNeeded,100,String,2795
WhileNeeded,100,String,2931
WhileNeeded,100,String,4476
WhileNeeded,100,String,4851
WhileNeeded,100,String,3344
WhileNeeded,100,String,3048
WhileNeeded,100,String,2932
WhileNeeded,100,String,2783
WhileNeeded,100,String,2842
WhileNeeded,100,String,2771
WhileNeeded,100,String,2799
WhileNeeded,100,String,2740
WhileNeeded,100,String,2782
WhileNeeded,100,String,2778
WhileNeeded,100,String,2806
WhileNeeded,100,String,2853
WhileNeeded,100,String,2881
WhileNeeded,100,String,2833
WhileNeeded,100,String,3795
WhileNeeded,100,String,2879
WhileNeeded,100,String,2776
WhileNeeded,100,String,2797
WhileNeeded,100,String,2738
WhileNeeded,100,String,2716
WhileNeeded,100,String,2732
WhileNeeded,100,String,2793
WhileNeeded,100,String,3047
WhileNeeded,100,String,2711
WhileNeeded,100,String,2813
WhileNeeded,100,String,2762
WhileNeeded,100,String,2679
WhileNeeded,100,String,2804
WhileNeeded,100,String,2757
WhileNeeded,100,String,2842
WhileNeeded,100,String,3035
WhileNeeded,100,String,3082
WhileNeeded,100,String,2905
WhileNeeded,100,String,3005
WhileNeeded,100,String,2764
WhileNeeded,100,String,4004
WhileNeeded,100,String,3210
WhileNeeded,100,String,2801
WhileNeeded,100,String,2765
WhileNeeded,100,String,2723
WhileNeeded,100,String,2839
WhileNeeded,100,String,2857
WhileNeeded,100,String,2709
WhileNeeded,100,String,2812
WhileNeeded,100,String,2739
WhileNeeded,100,String,2761
PassPerItem,1000,String,144263942
PassPerItem,1000,String,126221644
PassPerItem,1000,String,120699372
PassPerItem,1000,String,130444671
PassPerItem,1000,String,120754408
PassPerItem,1000,String,112904525
PassPerItem,1000,String,114532893
PassPerItem,1000,String,121085624
PassPerItem,1000,String,120444538
PassPerItem,1000,String,119463905
PassPerItem,1000,String,115266429
PassPerItem,1000,String,114871544
PassPerItem,1000,String,117019923
PassPerItem,1000,String,111478049
PassPerItem,1000,String,112274126
PassPerItem,1000,String,113617257
PassPerItem,1000,String,114565793
PassPerItem,1000,String,111318803
PassPerItem,1000,String,118045757
PassPerItem,1000,String,115065792
PassPerItem,1000,String,112298904
PassPerItem,1000,String,114963013
PassPerItem,1000,String,126052876
PassPerItem,1000,String,151661252
PassPerItem,1000,String,134365098
PassPerItem,1000,String,141709554
PassPerItem,1000,String,124262100
PassPerItem,1000,String,115163123
PassPerItem,1000,String,124565458
PassPerItem,1000,String,130445339
PassPerItem,1000,String,157966870
PassPerItem,1000,String,126997315
PassPerItem,1000,String,127340747
PassPerItem,1000,String,122023075
PassPerItem,1000,String,127488101
PassPerItem,1000,String,121684861
PassPerItem,1000,String,121617291
PassPerItem,1000,String,122188097
PassPerItem,1000,String,122566775
PassPerItem,1000,String,115638631
PassPerItem,1000,String,117178852
PassPerItem,1000,String,116576755
PassPerItem,1000,String,122402521
PassPerItem,1000,String,130305321
PassPerItem,1000,String,121759607
PassPerItem,1000,String,118863810
PassPerItem,1000,String,121034354
PassPerItem,1000,String,123088845
PassPerItem,1000,String,120665113
PassPerItem,1000,String,126626809
PassPerItem,1000,String,121564382
PassPerItem,1000,String,122529569
PassPerItem,1000,String,120541198
PassPerItem,1000,String,116801402
PassPerItem,1000,String,116142010
PassPerItem,1000,String,116564764
PassPerItem,1000,String,116734537
PassPerItem,1000,String,116126311
PassPerItem,1000,String,116091453
PassPerItem,1000,String,116222532
PassPerItem,1000,String,117678497
PassPerItem,1000,String,116780741
PassPerItem,1000,String,114321100
PassPerItem,1000,String,112476431
PassPerItem,1000,String,112908296
PassPerItem,1000,String,126841788
PassPerItem,1000,String,110882936
PassPerItem,1000,String,114100592
PassPerItem,1000,String,112895300
PassPerItem,1000,String,111912495
PassPerItem,1000,String,111515215
PassPerItem,1000,String,112382216
PassPerItem,1000,String,112904866
PassPerItem,1000,String,126018369
PassPerItem,1000,String,124333081
PassPerItem,1000,String,111576801
PassPerItem,1000,String,111232413
PassPerItem,1000,String,111843914
PassPerItem,1000,String,112855366
PassPerItem,1000,String,113643311
PassPerItem,1000,String,108785144
PassPerItem,1000,String,110887576
PassPerItem,1000,String,112266017
PassPerItem,1000,String,112539997
PassPerItem,1000,String,110802782
PassPerItem,1000,String,115114236
PassPerItem,1000,String,110006201
PassPerItem,1000,String,106405672
PassPerItem,1000,String,108691503
PassPerItem,1000,String,112143007
PassPerItem,1000,String,121235713
PassPerItem,1000,String,116118822
PassPerItem,1000,String,116641059
PassPerItem,1000,String,119547610
PassPerItem,1000,String,120762257
PassPerItem,1000,String,116633479
PassPerItem,1000,String,122586664
PassPerItem,1000,String,111475229
PassPerItem,1000,String,125984486
PassPerItem,1000,String,118085288
UntileNoChange,1000,String,132095
UntileNoChange,1000,String,118928
UntileNoChange,1000,String,181616
UntileNoChange,1000,String,129631
UntileNoChange,1000,String,115608
UntileNoChange,1000,String,113273
UntileNoChange,1000,String,119979
UntileNoChange,1000,String,117373
UntileNoChange,1000,String,118679
UntileNoChange,1000,String,117602
UntileNoChange,1000,String,115148
UntileNoChange,1000,String,144711
UntileNoChange,1000,String,115399
UntileNoChange,1000,String,113227
UntileNoChange,1000,String,113562
UntileNoChange,1000,String,115049
UntileNoChange,1000,String,115819
UntileNoChange,1000,String,112666
UntileNoChange,1000,String,117856
UntileNoChange,1000,String,115049
UntileNoChange,1000,String,113527
UntileNoChange,1000,String,114656
UntileNoChange,1000,String,158993
UntileNoChange,1000,String,132479
UntileNoChange,1000,String,127276
UntileNoChange,1000,String,139196
UntileNoChange,1000,String,116664
UntileNoChange,1000,String,117314
UntileNoChange,1000,String,127191
UntileNoChange,1000,String,128621
UntileNoChange,1000,String,148938
UntileNoChange,1000,String,127792
UntileNoChange,1000,String,130191
UntileNoChange,1000,String,111617
UntileNoChange,1000,String,131746
UntileNoChange,1000,String,122144
UntileNoChange,1000,String,130317
UntileNoChange,1000,String,125661
UntileNoChange,1000,String,118551
UntileNoChange,1000,String,116606
UntileNoChange,1000,String,118385
UntileNoChange,1000,String,123587
UntileNoChange,1000,String,147954
UntileNoChange,1000,String,126718
UntileNoChange,1000,String,126392
UntileNoChange,1000,String,121474
UntileNoChange,1000,String,126540
UntileNoChange,1000,String,123652
UntileNoChange,1000,String,137876
UntileNoChange,1000,String,123370
UntileNoChange,1000,String,121304
UntileNoChange,1000,String,121494
UntileNoChange,1000,String,118662
UntileNoChange,1000,String,118026
UntileNoChange,1000,String,117239
UntileNoChange,1000,String,117796
UntileNoChange,1000,String,117428
UntileNoChange,1000,String,117150
UntileNoChange,1000,String,117050
UntileNoChange,1000,String,117626
UntileNoChange,1000,String,118527
UntileNoChange,1000,String,117833
UntileNoChange,1000,String,112747
UntileNoChange,1000,String,113919
UntileNoChange,1000,String,115118
UntileNoChange,1000,String,113603
UntileNoChange,1000,String,111947
UntileNoChange,1000,String,112126
UntileNoChange,1000,String,113442
UntileNoChange,1000,String,114912
UntileNoChange,1000,String,112750
UntileNoChange,1000,String,117633
UntileNoChange,1000,String,112664
UntileNoChange,1000,String,129096
UntileNoChange,1000,String,120815
UntileNoChange,1000,String,111983
UntileNoChange,1000,String,116097
UntileNoChange,1000,String,112990
UntileNoChange,1000,String,114174
UntileNoChange,1000,String,113056
UntileNoChange,1000,String,110995
UntileNoChange,1000,String,111974
UntileNoChange,1000,String,113606
UntileNoChange,1000,String,113969
UntileNoChange,1000,String,112023
UntileNoChange,1000,String,116596
UntileNoChange,1000,String,110361
UntileNoChange,1000,String,109103
UntileNoChange,1000,String,113913
UntileNoChange,1000,String,141011
UntileNoChange,1000,String,129291
UntileNoChange,1000,String,113104
UntileNoChange,1000,String,127471
UntileNoChange,1000,String,114037
UntileNoChange,1000,String,125093
UntileNoChange,1000,String,115330
UntileNoChange,1000,String,114005
UntileNoChange,1000,String,111713
UntileNoChange,1000,String,126665
UntileNoChange,1000,String,117702
WhileNeeded,1000,String,138575
WhileNeeded,1000,String,119009
WhileNeeded,1000,String,162057
WhileNeeded,1000,String,130027
WhileNeeded,1000,String,115765
WhileNeeded,1000,String,113159
WhileNeeded,1000,String,115278
WhileNeeded,1000,String,117075
WhileNeeded,1000,String,118803
WhileNeeded,1000,String,116998
WhileNeeded,1000,String,115073
WhileNeeded,1000,String,126885
WhileNeeded,1000,String,115248
WhileNeeded,1000,String,112516
WhileNeeded,1000,String,113465
WhileNeeded,1000,String,114899
WhileNeeded,1000,String,115544
WhileNeeded,1000,String,112425
WhileNeeded,1000,String,118896
WhileNeeded,1000,String,114387
WhileNeeded,1000,String,113192
WhileNeeded,1000,String,114706
WhileNeeded,1000,String,135694
WhileNeeded,1000,String,131930
WhileNeeded,1000,String,127820
WhileNeeded,1000,String,137635
WhileNeeded,1000,String,115768
WhileNeeded,1000,String,119093
WhileNeeded,1000,String,126947
WhileNeeded,1000,String,130925
WhileNeeded,1000,String,149533
WhileNeeded,1000,String,127379
WhileNeeded,1000,String,125601
WhileNeeded,1000,String,111650
WhileNeeded,1000,String,126422
WhileNeeded,1000,String,121671
WhileNeeded,1000,String,122038
WhileNeeded,1000,String,121397
WhileNeeded,1000,String,118402
WhileNeeded,1000,String,116393
WhileNeeded,1000,String,120638
WhileNeeded,1000,String,117645
WhileNeeded,1000,String,135257
WhileNeeded,1000,String,125608
WhileNeeded,1000,String,126115
WhileNeeded,1000,String,121437
WhileNeeded,1000,String,126230
WhileNeeded,1000,String,122985
WhileNeeded,1000,String,125714
WhileNeeded,1000,String,123403
WhileNeeded,1000,String,125476
WhileNeeded,1000,String,121258
WhileNeeded,1000,String,119165
WhileNeeded,1000,String,121958
WhileNeeded,1000,String,117208
WhileNeeded,1000,String,117544
WhileNeeded,1000,String,117494
WhileNeeded,1000,String,117140
WhileNeeded,1000,String,116787
WhileNeeded,1000,String,117065
WhileNeeded,1000,String,119076
WhileNeeded,1000,String,117624
WhileNeeded,1000,String,112513
WhileNeeded,1000,String,113403
WhileNeeded,1000,String,113601
WhileNeeded,1000,String,113254
WhileNeeded,1000,String,111988
WhileNeeded,1000,String,112070
WhileNeeded,1000,String,113428
WhileNeeded,1000,String,114636
WhileNeeded,1000,String,112406
WhileNeeded,1000,String,117468
WhileNeeded,1000,String,112305
WhileNeeded,1000,String,129166
WhileNeeded,1000,String,120593
WhileNeeded,1000,String,111392
WhileNeeded,1000,String,116083
WhileNeeded,1000,String,113140
WhileNeeded,1000,String,114142
WhileNeeded,1000,String,112806
WhileNeeded,1000,String,111055
WhileNeeded,1000,String,111952
WhileNeeded,1000,String,113369
WhileNeeded,1000,String,113691
WhileNeeded,1000,String,111650
WhileNeeded,1000,String,116543
WhileNeeded,1000,String,110052
WhileNeeded,1000,String,109025
WhileNeeded,1000,String,113787
WhileNeeded,1000,String,131596
WhileNeeded,1000,String,128939
WhileNeeded,1000,String,112947
WhileNeeded,1000,String,126660
WhileNeeded,1000,String,113792
WhileNeeded,1000,String,124938
WhileNeeded,1000,String,114654
WhileNeeded,1000,String,113710
WhileNeeded,1000,String,111421
WhileNeeded,1000,String,126521
WhileNeeded,1000,String,118661
